payment_id,timestamp,event_type,failure_code,diagnosis,action_taken,retry_count,compliance_check_result,llm_reasoning,resulting_state
pay_G1GIFTKtE0bxvR,2026-08-21 20:17:00,MOCK_PAYMENT_ATTEMPT,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Automated retry triggered (final attempt),1,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-22 10:00:00,OUTBOUND_NUDGE_3,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #3 (Polite English),1,PASS,AI Decision: Mock mode follow-up. Customer responding to timeout. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-22 11:45:00,NO_RESPONSE,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",No reply detected from customer within window,1,PASS,Nudge #3 ignored by customer,ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-23 11:45:00,MOCK_PAYMENT_ATTEMPT,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Automated retry triggered (final attempt),2,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_G1GIFTKtE0bxvR,2026-08-23 11:45:00,EXHAUSTED,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Loop safety limit reached,2,PASS,Max communication cycle reached without customer payment.,EXHAUSTED
pay_mbCuAjASnAGXN6,2026-08-09 17:19:00,INGESTION,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_mbCuAjASnAGXN6,2026-08-10 11:00:00,OUTBOUND_NUDGE_1,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Balance issue detected. Professional English outreach notifying customer of auto-debit failure with multi-method payment link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_mbCuAjASnAGXN6,2026-08-10 12:06:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_o8tXsTnSTFuEwJ,2026-08-18 13:59:00,INGESTION,CARD_EXPIRED,Cause: The billing credit/debit card has expired. | Plan: Do not attempt automated retries. Immediately request updated payment details from the customer.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_o8tXsTnSTFuEwJ,2026-08-18 17:59:00,OUTBOUND_NUDGE_1,CARD_EXPIRED,Cause: The billing credit/debit card has expired. | Plan: Do not attempt automated retries. Immediately request updated payment details from the customer.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Hard failure. Card is expired. Informing customer directly in professional English to securely link their new card. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_o8tXsTnSTFuEwJ,2026-08-18 19:38:00,MOCK_PAYMENT_ATTEMPT,CARD_EXPIRED,Cause: The billing credit/debit card has expired. | Plan: Do not attempt automated retries. Immediately request updated payment details from the customer.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_JSrigNVLppdQ5H,2026-08-25 10:41:00,INGESTION,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_JSrigNVLppdQ5H,2026-08-25 12:41:00,OUTBOUND_NUDGE_1,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #1 (Professional English),0,PASS,AI Decision: Bank decline. Informing customer in professional English and offering an alternate payment retry link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_JSrigNVLppdQ5H,2026-08-25 14:28:00,NO_RESPONSE,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_JSrigNVLppdQ5H,2026-08-25 19:28:00,OUTBOUND_NUDGE_2,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #2 (Helpful Hinglish),0,PASS,AI Decision: Mock mode follow-up. Customer responding to bank decline issue. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_JSrigNVLppdQ5H,2026-08-25 20:24:00,CUSTOMER_REPLY,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Customer promised to pay on 2026-08-27,0,PASS,Customer promised payment on salary day. Paused retries and rescheduled.,PROMISE_TO_PAY
pay_JSrigNVLppdQ5H,2026-08-28 05:24:00,MOCK_PAYMENT_ATTEMPT,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Retried payment execution on promised date,1,PASS,Scheduled Promise-to-Pay retry executed. Success.,RECOVERED
pay_KoIVU27c66lA41,2026-08-07 21:07:00,INGESTION,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_KoIVU27c66lA41,2026-08-08 13:00:00,OUTBOUND_NUDGE_1,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Sent nudge #1 (Professional English),0,PASS,AI Decision: Bank decline. Informing customer in professional English and offering an alternate payment retry link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_KoIVU27c66lA41,2026-08-08 14:41:00,CUSTOMER_REPLY,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Customer promised to pay on 2026-08-10,0,PASS,Customer promised payment on salary day. Paused retries and rescheduled.,PROMISE_TO_PAY
pay_KoIVU27c66lA41,2026-08-10 23:41:00,MOCK_PAYMENT_ATTEMPT,BANK_DECLINE_RISK,"Cause: Bank network flagged transaction as high risk or temporarily blocked recurring debits. | Plan: Wait 24h cooling-off period, attempt 1 automated retry, then escalate if failed again.",Retried payment execution on promised date,1,PASS,Scheduled Promise-to-Pay retry executed. Success.,RECOVERED
pay_vkUDPqTlaVvYsK,2026-08-19 09:16:00,INGESTION,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_vkUDPqTlaVvYsK,2026-08-19 14:16:00,OUTBOUND_NUDGE_1,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #1 (Helpful English),0,PASS,AI Decision: Transient network timeout. Reassuring customer in professional English with manual backup link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-19 15:41:00,NO_RESPONSE,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",No reply detected from customer within window,0,PASS,Nudge #1 ignored by customer,ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-19 18:41:00,OUTBOUND_NUDGE_2,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #2 (Polite English),0,PASS,AI Decision: Mock mode follow-up. Customer responding to timeout. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-19 19:51:00,NO_RESPONSE,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",No reply detected from customer within window,0,PASS,Nudge #2 ignored by customer,ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-20 19:51:00,MOCK_PAYMENT_ATTEMPT,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Automated retry triggered (final attempt),1,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-21 13:00:00,OUTBOUND_NUDGE_3,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Sent nudge #3 (Polite English),1,PASS,AI Decision: Mock mode follow-up. Customer responding to timeout. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-21 14:11:00,NO_RESPONSE,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",No reply detected from customer within window,1,PASS,Nudge #3 ignored by customer,ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-22 14:11:00,MOCK_PAYMENT_ATTEMPT,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Automated retry triggered (final attempt),2,PASS,Automated system retry failed. Retry limit reached.,ENGAGEMENT_STARTED
pay_vkUDPqTlaVvYsK,2026-08-22 14:11:00,EXHAUSTED,NETWORK_TIMEOUT,"Cause: Transient gateway network timeout or bank API error. | Plan: Attempt 1 immediate retry. If fails again, wait 24h before next retry.",Loop safety limit reached,2,PASS,Max communication cycle reached without customer payment.,EXHAUSTED
pay_PxSpdQhDtkzRG7,2026-08-17 16:33:00,INGESTION,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_PxSpdQhDtkzRG7,2026-08-18 11:00:00,OUTBOUND_NUDGE_1,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Balance issue detected. Professional English outreach notifying customer of auto-debit failure with multi-method payment link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_PxSpdQhDtkzRG7,2026-08-18 12:44:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
pay_Txe6Khd1J5GmKI,2026-08-01 20:13:00,INGESTION,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Ingested and diagnosed failed record,0,PASS,Diagnostic Engine parsed failure code,PENDING
pay_Txe6Khd1J5GmKI,2026-08-02 14:00:00,OUTBOUND_NUDGE_1,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Sent nudge #1 (Professional English),0,PASS,AI Decision: Balance issue detected. Professional English outreach notifying customer of auto-debit failure with multi-method payment link. [Mock LLM Mode],ENGAGEMENT_STARTED
pay_Txe6Khd1J5GmKI,2026-08-02 15:02:00,MOCK_PAYMENT_ATTEMPT,INSUFFICIENT_FUNDS,Cause: Customer's bank account has insufficient balance. | Plan: Wait for salary/funding (or schedule retry in 48h) + offer instant UPI payment link.,Processed payment authorization via link,1,PASS,Customer clicked payment link and authorized transaction. Success.,RECOVERED
